Source,Target,Type,Id,Label,timeset,Weight
482787,599777,Directed,26779,,,1
890724,599777,Directed,26780,,,1
151666,600228,Directed,26781,,,1
223701,600228,Directed,26782,,,1
286483,600228,Directed,26783,,,1
354105,600228,Directed,26784,,,1
423829,600228,Directed,26785,,,1
754032,600228,Directed,26786,,,1
69534,600264,Directed,26787,,,1
79960,600264,Directed,26788,,,1
84814,600264,Directed,26789,,,1
203008,600264,Directed,26790,,,1
222436,600264,Directed,26791,,,1
260206,600264,Directed,26792,,,1
745316,600264,Directed,26793,,,1
757070,600264,Directed,26794,,,1
813463,600264,Directed,26795,,,1
858827,600264,Directed,26796,,,1
918600,600386,Directed,26797,,,1
228099,600435,Directed,26798,,,1
237205,600435,Directed,26799,,,1
246960,600435,Directed,26800,,,1
298764,600435,Directed,26801,,,1
335,600640,Directed,26802,,,1
5980,600640,Directed,26803,,,1
31606,600640,Directed,26804,,,1
71209,600640,Directed,26805,,,1
114342,600640,Directed,26806,,,1
121590,600640,Directed,26807,,,1
132710,600640,Directed,26808,,,1
174822,600640,Directed,26809,,,1
196969,600640,Directed,26810,,,1
224638,600640,Directed,26811,,,1
237517,600640,Directed,26812,,,1
253142,600640,Directed,26813,,,1
308645,600640,Directed,26814,,,1
336783,600640,Directed,26815,,,1
397880,600640,Directed,26816,,,1
524050,600640,Directed,26817,,,1
615119,600640,Directed,26818,,,1
744796,600640,Directed,26819,,,1
798662,600640,Directed,26820,,,1
840402,600640,Directed,26821,,,1
69402,600720,Directed,26822,,,1
173988,600720,Directed,26823,,,1
43714,601079,Directed,26824,,,1
102985,601079,Directed,26825,,,1
107090,601079,Directed,26826,,,1
467203,601079,Directed,26827,,,1
594665,601079,Directed,26828,,,1
597309,601079,Directed,26829,,,1
796734,601079,Directed,26830,,,1
922728,601079,Directed,26831,,,1
66915,601430,Directed,26832,,,1
120487,601430,Directed,26833,,,1
175553,601430,Directed,26834,,,1
193231,601430,Directed,26835,,,1
198302,601430,Directed,26836,,,1
423829,601430,Directed,26837,,,1
615119,601430,Directed,26838,,,1
757665,601430,Directed,26839,,,1
804559,601430,Directed,26840,,,1
840402,601430,Directed,26841,,,1
894465,601430,Directed,26842,,,1
988638,601430,Directed,26843,,,1
270491,601697,Directed,26844,,,1
401287,601697,Directed,26845,,,1
636433,601697,Directed,26846,,,1
769444,601697,Directed,26847,,,1
803009,601697,Directed,26848,,,1
922911,601697,Directed,26849,,,1
317093,603036,Directed,26850,,,1
489316,603036,Directed,26851,,,1
642664,603036,Directed,26852,,,1
112789,603226,Directed,26853,,,1
486047,603226,Directed,26854,,,1
931231,603226,Directed,26855,,,1
52151,603590,Directed,26856,,,1
66395,603590,Directed,26857,,,1
75295,603590,Directed,26858,,,1
78532,603590,Directed,26859,,,1
85448,603590,Directed,26860,,,1
93322,603590,Directed,26861,,,1
242861,603590,Directed,26862,,,1
295276,603590,Directed,26863,,,1
328014,603590,Directed,26864,,,1
412134,603590,Directed,26865,,,1
474648,603590,Directed,26866,,,1
479548,603590,Directed,26867,,,1
588943,603590,Directed,26868,,,1
636474,603590,Directed,26869,,,1
641994,603590,Directed,26870,,,1
758920,603590,Directed,26871,,,1
785380,603590,Directed,26872,,,1
790988,603590,Directed,26873,,,1
893111,603590,Directed,26874,,,1
919928,603590,Directed,26875,,,1
923432,603590,Directed,26876,,,1
6613,603621,Directed,26877,,,1
175196,603621,Directed,26878,,,1
295756,603621,Directed,26879,,,1
354105,603621,Directed,26880,,,1
493412,603621,Directed,26881,,,1
744075,603621,Directed,26882,,,1
830538,603621,Directed,26883,,,1
744548,603980,Directed,26884,,,1
422947,604075,Directed,26885,,,1
792925,604075,Directed,26886,,,1
869417,604090,Directed,26887,,,1
61273,604702,Directed,26888,,,1
67406,604702,Directed,26889,,,1
489876,604702,Directed,26890,,,1
785380,604702,Directed,26891,,,1
830538,604702,Directed,26892,,,1
842802,604702,Directed,26893,,,1
891907,604702,Directed,26894,,,1
55128,604852,Directed,26895,,,1
85776,604852,Directed,26896,,,1
100160,604852,Directed,26897,,,1
112462,604852,Directed,26898,,,1
120521,604852,Directed,26899,,,1
128099,604852,Directed,26900,,,1
139026,604852,Directed,26901,,,1
177060,604852,Directed,26902,,,1
192382,604852,Directed,26903,,,1
193216,604852,Directed,26904,,,1
238495,604852,Directed,26905,,,1
240865,604852,Directed,26906,,,1
276085,604852,Directed,26907,,,1
303050,604852,Directed,26908,,,1
354105,604852,Directed,26909,,,1
489303,604852,Directed,26910,,,1
577627,604852,Directed,26911,,,1
608701,604852,Directed,26912,,,1
754032,604852,Directed,26913,,,1
805661,604852,Directed,26914,,,1
866786,604852,Directed,26915,,,1
894465,604852,Directed,26916,,,1
238115,604924,Directed,26917,,,1
85410,605375,Directed,26918,,,1
117844,605375,Directed,26919,,,1
144847,605375,Directed,26920,,,1
151431,605375,Directed,26921,,,1
165818,605375,Directed,26922,,,1
184091,605375,Directed,26923,,,1
196248,605375,Directed,26924,,,1
207127,605375,Directed,26925,,,1
251375,605375,Directed,26926,,,1
320761,605375,Directed,26927,,,1
350840,605375,Directed,26928,,,1
396676,605375,Directed,26929,,,1
410219,605375,Directed,26930,,,1
549797,605375,Directed,26931,,,1
629609,605375,Directed,26932,,,1
637150,605375,Directed,26933,,,1
664378,605375,Directed,26934,,,1
780451,605375,Directed,26935,,,1
793988,605375,Directed,26936,,,1
803757,605375,Directed,26937,,,1
944084,605375,Directed,26938,,,1
944310,605375,Directed,26939,,,1
135059,605965,Directed,26940,,,1
182900,605965,Directed,26941,,,1
772976,605965,Directed,26942,,,1
852007,605965,Directed,26943,,,1
78044,606283,Directed,26944,,,1
82584,606283,Directed,26945,,,1
184502,606283,Directed,26946,,,1
212200,606283,Directed,26947,,,1
212612,606283,Directed,26948,,,1
233228,606283,Directed,26949,,,1
246885,606283,Directed,26950,,,1
344275,606283,Directed,26951,,,1
622805,606283,Directed,26952,,,1
249175,607028,Directed,26953,,,1
305541,607028,Directed,26954,,,1
489845,607028,Directed,26955,,,1
685751,607028,Directed,26956,,,1
822777,607028,Directed,26957,,,1
22124,607053,Directed,26958,,,1
228323,607053,Directed,26959,,,1
335302,607053,Directed,26960,,,1
371258,607053,Directed,26961,,,1
446509,607053,Directed,26962,,,1
741177,607053,Directed,26963,,,1
131627,607094,Directed,26964,,,1
139026,607094,Directed,26965,,,1
339577,607094,Directed,26966,,,1
357406,607094,Directed,26967,,,1
509223,607094,Directed,26968,,,1
633181,607094,Directed,26969,,,1
639053,607094,Directed,26970,,,1
771438,607094,Directed,26971,,,1
895136,607094,Directed,26972,,,1
197424,607105,Directed,26973,,,1
26520,607202,Directed,26974,,,1
33666,607202,Directed,26975,,,1
41874,607202,Directed,26976,,,1
61172,607202,Directed,26977,,,1
67631,607202,Directed,26978,,,1
104714,607202,Directed,26979,,,1
124492,607202,Directed,26980,,,1
163229,607202,Directed,26981,,,1
174822,607202,Directed,26982,,,1
183858,607202,Directed,26983,,,1
241724,607202,Directed,26984,,,1
334193,607202,Directed,26985,,,1
346336,607202,Directed,26986,,,1
387815,607202,Directed,26987,,,1
642542,607202,Directed,26988,,,1
645612,607202,Directed,26989,,,1
660507,607202,Directed,26990,,,1
668922,607202,Directed,26991,,,1
754032,607202,Directed,26992,,,1
781932,607202,Directed,26993,,,1
831215,607202,Directed,26994,,,1
889097,607202,Directed,26995,,,1
894465,607202,Directed,26996,,,1
930204,607202,Directed,26997,,,1
162677,607283,Directed,26998,,,1
459027,607283,Directed,26999,,,1
627250,607283,Directed,27000,,,1
743929,607283,Directed,27001,,,1
958076,607283,Directed,27002,,,1
13511,607448,Directed,27003,,,1
46861,607448,Directed,27004,,,1
108826,607448,Directed,27005,,,1
118544,607448,Directed,27006,,,1
128099,607448,Directed,27007,,,1
162820,607448,Directed,27008,,,1
164594,607448,Directed,27009,,,1
168958,607448,Directed,27010,,,1
210323,607448,Directed,27011,,,1
238115,607448,Directed,27012,,,1
269972,607448,Directed,27013,,,1
280445,607448,Directed,27014,,,1
282709,607448,Directed,27015,,,1
303050,607448,Directed,27016,,,1
309328,607448,Directed,27017,,,1
316834,607448,Directed,27018,,,1
414251,607448,Directed,27019,,,1
524239,607448,Directed,27020,,,1
569685,607448,Directed,27021,,,1
578744,607448,Directed,27022,,,1
668448,607448,Directed,27023,,,1
677781,607448,Directed,27024,,,1
769876,607448,Directed,27025,,,1
805208,607448,Directed,27026,,,1
821571,607448,Directed,27027,,,1
838195,607448,Directed,27028,,,1
927555,607448,Directed,27029,,,1
2993710,607448,Directed,27030,,,1
20278,607773,Directed,27031,,,1
147082,607773,Directed,27032,,,1
149044,607773,Directed,27033,,,1
208076,607773,Directed,27034,,,1
238115,607773,Directed,27035,,,1
316834,607773,Directed,27036,,,1
414251,607773,Directed,27037,,,1
467203,607773,Directed,27038,,,1
607448,607773,Directed,27039,,,1
821571,607773,Directed,27040,,,1
150629,607967,Directed,27041,,,1
48908,608135,Directed,27042,,,1
110541,608135,Directed,27043,,,1
135391,608135,Directed,27044,,,1
213510,608135,Directed,27045,,,1
267354,608135,Directed,27046,,,1
489316,608135,Directed,27047,,,1
558339,608135,Directed,27048,,,1
680003,608135,Directed,27049,,,1
764702,608135,Directed,27050,,,1
791318,608135,Directed,27051,,,1
868092,608135,Directed,27052,,,1
928942,608135,Directed,27053,,,1
957296,608135,Directed,27054,,,1
60679,608701,Directed,27055,,,1
753094,608701,Directed,27056,,,1
898331,608701,Directed,27057,,,1
959770,608701,Directed,27058,,,1
1006782,608701,Directed,27059,,,1
7689,608945,Directed,27060,,,1
160690,608945,Directed,27061,,,1
208774,608945,Directed,27062,,,1
262255,608945,Directed,27063,,,1
314505,608945,Directed,27064,,,1
376204,608945,Directed,27065,,,1
498987,608945,Directed,27066,,,1
802302,608945,Directed,27067,,,1
820434,608945,Directed,27068,,,1
935330,608945,Directed,27069,,,1
6334,609396,Directed,27070,,,1
70715,609396,Directed,27071,,,1
142178,609396,Directed,27072,,,1
153526,609396,Directed,27073,,,1
180228,609396,Directed,27074,,,1
246885,609396,Directed,27075,,,1
265456,609396,Directed,27076,,,1
308871,609396,Directed,27077,,,1
330575,609396,Directed,27078,,,1
642542,609396,Directed,27079,,,1
754032,609396,Directed,27080,,,1
792507,609396,Directed,27081,,,1
813392,609396,Directed,27082,,,1
816896,609396,Directed,27083,,,1
832341,609396,Directed,27084,,,1
57209,609590,Directed,27085,,,1
80720,609590,Directed,27086,,,1
99449,609590,Directed,27087,,,1
129308,609590,Directed,27088,,,1
326249,609590,Directed,27089,,,1
330601,609590,Directed,27090,,,1
336783,609590,Directed,27091,,,1
387815,609590,Directed,27092,,,1
493848,609590,Directed,27093,,,1
582313,609590,Directed,27094,,,1
597736,609590,Directed,27095,,,1
617196,609590,Directed,27096,,,1
645612,609590,Directed,27097,,,1
753685,609590,Directed,27098,,,1
755494,609590,Directed,27099,,,1
771010,609590,Directed,27100,,,1
926428,609590,Directed,27101,,,1
937003,609590,Directed,27102,,,1
949820,609590,Directed,27103,,,1
130173,610339,Directed,27104,,,1
219203,610339,Directed,27105,,,1
300024,610339,Directed,27106,,,1
314600,610339,Directed,27107,,,1
325459,610339,Directed,27108,,,1
422405,610339,Directed,27109,,,1
898479,610339,Directed,27110,,,1
899530,610339,Directed,27111,,,1
32366,610346,Directed,27112,,,1
38936,610346,Directed,27113,,,1
41874,610346,Directed,27114,,,1
64303,610346,Directed,27115,,,1
66915,610346,Directed,27116,,,1
100160,610346,Directed,27117,,,1
124492,610346,Directed,27118,,,1
174557,610346,Directed,27119,,,1
394806,610346,Directed,27120,,,1
560208,610346,Directed,27121,,,1
582313,610346,Directed,27122,,,1
625736,610346,Directed,27123,,,1
631774,610346,Directed,27124,,,1
678339,610346,Directed,27125,,,1
754032,610346,Directed,27126,,,1
771010,610346,Directed,27127,,,1
790732,610346,Directed,27128,,,1
796734,610346,Directed,27129,,,1
902138,610346,Directed,27130,,,1
936425,610346,Directed,27131,,,1
38936,610706,Directed,27132,,,1
41874,610706,Directed,27133,,,1
43714,610706,Directed,27134,,,1
52900,610706,Directed,27135,,,1
87985,610706,Directed,27136,,,1
274321,610706,Directed,27137,,,1
379125,610706,Directed,27138,,,1
631774,610706,Directed,27139,,,1
642542,610706,Directed,27140,,,1
667794,610706,Directed,27141,,,1
753963,610706,Directed,27142,,,1
754032,610706,Directed,27143,,,1
20319,610880,Directed,27144,,,1
21292,610880,Directed,27145,,,1
44751,610880,Directed,27146,,,1
68551,610880,Directed,27147,,,1
74970,610880,Directed,27148,,,1
81561,610880,Directed,27149,,,1
94205,610880,Directed,27150,,,1
96944,610880,Directed,27151,,,1
131178,610880,Directed,27152,,,1
161808,610880,Directed,27153,,,1
186125,610880,Directed,27154,,,1
196248,610880,Directed,27155,,,1
207127,610880,Directed,27156,,,1
214162,610880,Directed,27157,,,1
296402,610880,Directed,27158,,,1
320761,610880,Directed,27159,,,1
341652,610880,Directed,27160,,,1
353145,610880,Directed,27161,,,1
396676,610880,Directed,27162,,,1
399659,610880,Directed,27163,,,1
410219,610880,Directed,27164,,,1
522768,610880,Directed,27165,,,1
580058,610880,Directed,27166,,,1
592954,610880,Directed,27167,,,1
605375,610880,Directed,27168,,,1
622379,610880,Directed,27169,,,1
791483,610880,Directed,27170,,,1
792370,610880,Directed,27171,,,1
798248,610880,Directed,27172,,,1
811897,610880,Directed,27173,,,1
941579,610880,Directed,27174,,,1
944084,610880,Directed,27175,,,1
518313,611007,Directed,27176,,,1
812101,611007,Directed,27177,,,1
1536402,611007,Directed,27178,,,1
3829,611102,Directed,27179,,,1
129547,611102,Directed,27180,,,1
176936,611102,Directed,27181,,,1
276085,611102,Directed,27182,,,1
608701,611102,Directed,27183,,,1
617844,611102,Directed,27184,,,1
815039,611102,Directed,27185,,,1
825208,611102,Directed,27186,,,1
898331,611102,Directed,27187,,,1
8828,611104,Directed,27188,,,1
103447,611104,Directed,27189,,,1
122754,611104,Directed,27190,,,1
159433,611104,Directed,27191,,,1
201983,611104,Directed,27192,,,1
237205,611104,Directed,27193,,,1
321321,611104,Directed,27194,,,1
495338,611104,Directed,27195,,,1
785101,611104,Directed,27196,,,1
792018,611104,Directed,27197,,,1
895443,611104,Directed,27198,,,1
744548,611877,Directed,27199,,,1
112462,611881,Directed,27200,,,1
114342,611881,Directed,27201,,,1
311674,611881,Directed,27202,,,1
346336,611881,Directed,27203,,,1
354105,611881,Directed,27204,,,1
489303,611881,Directed,27205,,,1
520215,611881,Directed,27206,,,1
753685,611881,Directed,27207,,,1
44764,611929,Directed,27208,,,1
104714,611929,Directed,27209,,,1
128099,611929,Directed,27210,,,1
129775,611929,Directed,27211,,,1
138833,611929,Directed,27212,,,1
172612,611929,Directed,27213,,,1
267814,611929,Directed,27214,,,1
498691,611929,Directed,27215,,,1
661524,611929,Directed,27216,,,1
785380,611929,Directed,27217,,,1
840402,611929,Directed,27218,,,1
349157,612095,Directed,27219,,,1
21744,612716,Directed,27220,,,1
31067,612716,Directed,27221,,,1
52900,612716,Directed,27222,,,1
55128,612716,Directed,27223,,,1
66915,612716,Directed,27224,,,1
87985,612716,Directed,27225,,,1
100160,612716,Directed,27226,,,1
120521,612716,Directed,27227,,,1
131627,612716,Directed,27228,,,1
154548,612716,Directed,27229,,,1
194018,612716,Directed,27230,,,1
194036,612716,Directed,27231,,,1
209142,612716,Directed,27232,,,1
224294,612716,Directed,27233,,,1
489303,612716,Directed,27234,,,1
538677,612716,Directed,27235,,,1
628981,612716,Directed,27236,,,1
631774,612716,Directed,27237,,,1
751019,612716,Directed,27238,,,1
754032,612716,Directed,27239,,,1
816890,612716,Directed,27240,,,1
817369,612716,Directed,27241,,,1
834466,612716,Directed,27242,,,1
852007,612716,Directed,27243,,,1
894465,612716,Directed,27244,,,1
898828,612716,Directed,27245,,,1
39656,614339,Directed,27246,,,1
52736,614339,Directed,27247,,,1
160198,614339,Directed,27248,,,1
162677,614339,Directed,27249,,,1
175553,614339,Directed,27250,,,1
211758,614339,Directed,27251,,,1
235881,614339,Directed,27252,,,1
259529,614339,Directed,27253,,,1
770629,614339,Directed,27254,,,1
5882,614455,Directed,27255,,,1
93566,614455,Directed,27256,,,1
182598,614455,Directed,27257,,,1
290812,614455,Directed,27258,,,1
296903,614455,Directed,27259,,,1
314600,614455,Directed,27260,,,1
343930,614455,Directed,27261,,,1
488378,614455,Directed,27262,,,1
531986,614455,Directed,27263,,,1
562304,614455,Directed,27264,,,1
631774,614455,Directed,27265,,,1
633079,614455,Directed,27266,,,1
684240,614455,Directed,27267,,,1
799053,614455,Directed,27268,,,1
840402,614455,Directed,27269,,,1
894465,614455,Directed,27270,,,1
937003,614455,Directed,27271,,,1
290072,614823,Directed,27272,,,1
316834,614823,Directed,27273,,,1
384675,614823,Directed,27274,,,1
594665,614823,Directed,27275,,,1
622805,614823,Directed,27276,,,1
696015,614823,Directed,27277,,,1
802302,614823,Directed,27278,,,1
927555,614823,Directed,27279,,,1
128440,614830,Directed,27280,,,1
186545,614830,Directed,27281,,,1
239921,614830,Directed,27282,,,1
260212,614830,Directed,27283,,,1
595768,614830,Directed,27284,,,1
670226,614830,Directed,27285,,,1
753706,614830,Directed,27286,,,1
812711,614830,Directed,27287,,,1
305363,614933,Directed,27288,,,1
329232,614933,Directed,27289,,,1
950956,614933,Directed,27290,,,1
76057,614982,Directed,27291,,,1
233862,614982,Directed,27292,,,1
243527,614982,Directed,27293,,,1
346336,614982,Directed,27294,,,1
423829,614982,Directed,27295,,,1
754032,614982,Directed,27296,,,1
132940,615026,Directed,27297,,,1
66915,615119,Directed,27298,,,1
120487,615119,Directed,27299,,,1
276085,615119,Directed,27300,,,1
309328,615119,Directed,27301,,,1
394806,615119,Directed,27302,,,1
421122,615119,Directed,27303,,,1
490416,615119,Directed,27304,,,1
496525,615119,Directed,27305,,,1
608701,615119,Directed,27306,,,1
750203,615119,Directed,27307,,,1
769876,615119,Directed,27308,,,1
838241,615119,Directed,27309,,,1
852007,615119,Directed,27310,,,1
927627,615119,Directed,27311,,,1
988638,615119,Directed,27312,,,1
5882,615247,Directed,27313,,,1
31556,615247,Directed,27314,,,1
80649,615247,Directed,27315,,,1
210425,615247,Directed,27316,,,1
393345,615247,Directed,27317,,,1
475932,615247,Directed,27318,,,1
490004,615247,Directed,27319,,,1
531986,615247,Directed,27320,,,1
577627,615247,Directed,27321,,,1
894465,615247,Directed,27322,,,1
926548,615247,Directed,27323,,,1
41874,615304,Directed,27324,,,1
79044,615304,Directed,27325,,,1
84053,615304,Directed,27326,,,1
112185,615304,Directed,27327,,,1
184043,615304,Directed,27328,,,1
343930,615304,Directed,27329,,,1
357406,615304,Directed,27330,,,1
418740,615304,Directed,27331,,,1
490004,615304,Directed,27332,,,1
582024,615304,Directed,27333,,,1
590479,615304,Directed,27334,,,1
639053,615304,Directed,27335,,,1
895136,615304,Directed,27336,,,1
920073,615304,Directed,27337,,,1
926548,615304,Directed,27338,,,1
36310,615489,Directed,27339,,,1
171150,615489,Directed,27340,,,1
489999,615489,Directed,27341,,,1
492331,615489,Directed,27342,,,1
498691,615489,Directed,27343,,,1
43444,615937,Directed,27344,,,1
67561,615937,Directed,27345,,,1
151979,616296,Directed,27346,,,1
374126,616296,Directed,27347,,,1
412393,616296,Directed,27348,,,1
546214,616296,Directed,27349,,,1
628467,616296,Directed,27350,,,1
673933,616296,Directed,27351,,,1
780258,616296,Directed,27352,,,1
932665,616296,Directed,27353,,,1
1878899,616296,Directed,27354,,,1
20319,616664,Directed,27355,,,1
66915,616664,Directed,27356,,,1
278575,616664,Directed,27357,,,1
282766,616664,Directed,27358,,,1
350840,616664,Directed,27359,,,1
515628,616664,Directed,27360,,,1
530745,616664,Directed,27361,,,1
612716,616664,Directed,27362,,,1
774588,616664,Directed,27363,,,1
814751,616664,Directed,27364,,,1
934721,616664,Directed,27365,,,1
135273,616979,Directed,27366,,,1
37658,617196,Directed,27367,,,1
138833,617196,Directed,27368,,,1
183867,617196,Directed,27369,,,1
346336,617196,Directed,27370,,,1
354105,617196,Directed,27371,,,1
423829,617196,Directed,27372,,,1
538677,617196,Directed,27373,,,1
750519,617196,Directed,27374,,,1
753685,617196,Directed,27375,,,1
754032,617196,Directed,27376,,,1
755494,617196,Directed,27377,,,1
809334,617196,Directed,27378,,,1
840402,617196,Directed,27379,,,1
873886,617196,Directed,27380,,,1
919853,617196,Directed,27381,,,1
66915,617336,Directed,27382,,,1
75747,617336,Directed,27383,,,1
89021,617336,Directed,27384,,,1
134729,617336,Directed,27385,,,1
140816,617336,Directed,27386,,,1
223627,617336,Directed,27387,,,1
266160,617336,Directed,27388,,,1
354105,617336,Directed,27389,,,1
530745,617336,Directed,27390,,,1
577531,617336,Directed,27391,,,1
615119,617336,Directed,27392,,,1
774588,617336,Directed,27393,,,1
816890,617336,Directed,27394,,,1
108826,617568,Directed,27395,,,1
135024,617568,Directed,27396,,,1
238115,617568,Directed,27397,,,1
333175,617568,Directed,27398,,,1
817000,617568,Directed,27399,,,1
216348,617613,Directed,27400,,,1
669511,617613,Directed,27401,,,1
806336,617613,Directed,27402,,,1
847305,617613,Directed,27403,,,1
3829,617844,Directed,27404,,,1
59156,617844,Directed,27405,,,1
76881,617844,Directed,27406,,,1
176936,617844,Directed,27407,,,1
276085,617844,Directed,27408,,,1
300534,617844,Directed,27409,,,1
608701,617844,Directed,27410,,,1
825208,617844,Directed,27411,,,1
34988,617980,Directed,27412,,,1
92942,617980,Directed,27413,,,1
420133,617980,Directed,27414,,,1
134729,618589,Directed,27415,,,1
825251,618589,Directed,27416,,,1
85806,618713,Directed,27417,,,1
192382,618713,Directed,27418,,,1
203008,618713,Directed,27419,,,1
831381,618713,Directed,27420,,,1
923033,618713,Directed,27421,,,1
151290,618726,Directed,27422,,,1
320761,618726,Directed,27423,,,1
745071,618726,Directed,27424,,,1
102985,619388,Directed,27425,,,1
143559,619388,Directed,27426,,,1
271113,619388,Directed,27427,,,1
17748,619423,Directed,27428,,,1
28772,619423,Directed,27429,,,1
40225,619423,Directed,27430,,,1
46861,619423,Directed,27431,,,1
64509,619423,Directed,27432,,,1
103033,619423,Directed,27433,,,1
164093,619423,Directed,27434,,,1
174557,619423,Directed,27435,,,1
316834,619423,Directed,27436,,,1
378624,619423,Directed,27437,,,1
384675,619423,Directed,27438,,,1
396154,619423,Directed,27439,,,1
806507,619423,Directed,27440,,,1
821571,619423,Directed,27441,,,1
6320,619460,Directed,27442,,,1
327735,619460,Directed,27443,,,1
508443,619460,Directed,27444,,,1
623254,619460,Directed,27445,,,1
7689,619536,Directed,27446,,,1
49774,619536,Directed,27447,,,1
61044,619536,Directed,27448,,,1
83013,619536,Directed,27449,,,1
125506,619536,Directed,27450,,,1
127063,619536,Directed,27451,,,1
135152,619536,Directed,27452,,,1
167361,619536,Directed,27453,,,1
303506,619536,Directed,27454,,,1
319347,619536,Directed,27455,,,1
494746,619536,Directed,27456,,,1
651156,619536,Directed,27457,,,1
662797,619536,Directed,27458,,,1
865016,619536,Directed,27459,,,1
1055285,619536,Directed,27460,,,1
8549,620056,Directed,27461,,,1
31685,620056,Directed,27462,,,1
39258,620056,Directed,27463,,,1
40230,620056,Directed,27464,,,1
46794,620056,Directed,27465,,,1
66915,620056,Directed,27466,,,1
71209,620056,Directed,27467,,,1
130689,620056,Directed,27468,,,1
137390,620056,Directed,27469,,,1
154530,620056,Directed,27470,,,1
163570,620056,Directed,27471,,,1
172167,620056,Directed,27472,,,1
205520,620056,Directed,27473,,,1
253142,620056,Directed,27474,,,1
325459,620056,Directed,27475,,,1
326249,620056,Directed,27476,,,1
379125,620056,Directed,27477,,,1
480086,620056,Directed,27478,,,1
480830,620056,Directed,27479,,,1
583618,620056,Directed,27480,,,1
674263,620056,Directed,27481,,,1
755496,620056,Directed,27482,,,1
798606,620056,Directed,27483,,,1
840523,620056,Directed,27484,,,1
895136,620056,Directed,27485,,,1
899530,620056,Directed,27486,,,1
922200,620056,Directed,27487,,,1
38490,620121,Directed,27488,,,1
69402,620121,Directed,27489,,,1
87985,620121,Directed,27490,,,1
100160,620121,Directed,27491,,,1
120521,620121,Directed,27492,,,1
131581,620121,Directed,27493,,,1
307461,620121,Directed,27494,,,1
423267,620121,Directed,27495,,,1
482600,620121,Directed,27496,,,1
792953,620121,Directed,27497,,,1
803720,620121,Directed,27498,,,1
816890,620121,Directed,27499,,,1
849246,620121,Directed,27500,,,1
894531,620121,Directed,27501,,,1
925181,620121,Directed,27502,,,1
939567,620121,Directed,27503,,,1
988440,620121,Directed,27504,,,1
67406,620126,Directed,27505,,,1
143494,620126,Directed,27506,,,1
41874,620495,Directed,27507,,,1
61172,620495,Directed,27508,,,1
105354,620495,Directed,27509,,,1
219483,620495,Directed,27510,,,1
325459,620495,Directed,27511,,,1
418740,620495,Directed,27512,,,1
418955,620495,Directed,27513,,,1
422405,620495,Directed,27514,,,1
489999,620495,Directed,27515,,,1
490004,620495,Directed,27516,,,1
492331,620495,Directed,27517,,,1
531986,620495,Directed,27518,,,1
562304,620495,Directed,27519,,,1
577627,620495,Directed,27520,,,1
639053,620495,Directed,27521,,,1
672910,620495,Directed,27522,,,1
754032,620495,Directed,27523,,,1
755156,620495,Directed,27524,,,1
798606,620495,Directed,27525,,,1
960690,620495,Directed,27526,,,1
131681,620578,Directed,27527,,,1
180228,620578,Directed,27528,,,1
75747,620603,Directed,27529,,,1
100160,620603,Directed,27530,,,1
316834,620603,Directed,27531,,,1
531986,620603,Directed,27532,,,1
631774,620603,Directed,27533,,,1
645474,620603,Directed,27534,,,1
754032,620603,Directed,27535,,,1
766361,620603,Directed,27536,,,1
803720,620603,Directed,27537,,,1
894465,620603,Directed,27538,,,1
174822,620759,Directed,27539,,,1
38302,621101,Directed,27540,,,1
62823,621101,Directed,27541,,,1
109735,621101,Directed,27542,,,1
123007,621101,Directed,27543,,,1
206407,621101,Directed,27544,,,1
490004,621101,Directed,27545,,,1
573241,621101,Directed,27546,,,1
891063,621101,Directed,27547,,,1
7689,621112,Directed,27548,,,1
61044,621112,Directed,27549,,,1
96379,621112,Directed,27550,,,1
134600,621112,Directed,27551,,,1
160690,621112,Directed,27552,,,1
208774,621112,Directed,27553,,,1
262255,621112,Directed,27554,,,1
314505,621112,Directed,27555,,,1
490738,621112,Directed,27556,,,1
498987,621112,Directed,27557,,,1
502371,621112,Directed,27558,,,1
651156,621112,Directed,27559,,,1
820434,621112,Directed,27560,,,1
894847,621112,Directed,27561,,,1
935330,621112,Directed,27562,,,1
26510,621423,Directed,27563,,,1
72205,621423,Directed,27564,,,1
167517,621423,Directed,27565,,,1
188342,621423,Directed,27566,,,1
194036,621423,Directed,27567,,,1
194703,621423,Directed,27568,,,1
224294,621423,Directed,27569,,,1
549797,621423,Directed,27570,,,1
631774,621423,Directed,27571,,,1
744796,621423,Directed,27572,,,1
767068,621423,Directed,27573,,,1
845625,621423,Directed,27574,,,1
939567,621423,Directed,27575,,,1
987491,621423,Directed,27576,,,1
41874,621944,Directed,27577,,,1
219483,621944,Directed,27578,,,1
346336,621944,Directed,27579,,,1
564333,621944,Directed,27580,,,1
569402,621944,Directed,27581,,,1
582313,621944,Directed,27582,,,1
754032,621944,Directed,27583,,,1
790732,621944,Directed,27584,,,1
840402,621944,Directed,27585,,,1
937003,621944,Directed,27586,,,1
2411,621959,Directed,27587,,,1
140499,621959,Directed,27588,,,1
186927,621959,Directed,27589,,,1
343930,621959,Directed,27590,,,1
493848,621959,Directed,27591,,,1
617196,621959,Directed,27592,,,1
755156,621959,Directed,27593,,,1
937003,621959,Directed,27594,,,1
83095,622277,Directed,27595,,,1
134600,622277,Directed,27596,,,1
152973,622277,Directed,27597,,,1
361393,622277,Directed,27598,,,1
32193,622379,Directed,27599,,,1
