Id,Label,timeset,﻿influencer_id,influencer_name,influencer_main_genre,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,influencer_id,modularity_class
156122,,,,,,0,0,0,0,,0
156484,,,,,,0,0,0,0,,0
156749,,,,,,0,0,0,0,,0
156938,,,,,,0,0,0,0,,0
90011,,,,,,0,0,0,0,,0
836313,,,,,,0,0,0,0,,0
866417,,,,,,0,0,0,0,,0
156950,,,,,,0,0,0,0,,0
157063,,,,,,0,0,0,0,,0
157377,,,,,,0,0,0,0,,0
158018,,,,,,0,0,0,0,,0
158540,,,,,,0,0,0,0,,0
940831,,,,,,0,0,0,0,,0
480086,,,,,,0,0,0,0,,0
158765,,,,,,0,0,0,0,,0
158849,,,,,,0,0,0,0,,0
919598,,,,,,0,0,0,0,,0
158888,,,,,,0,0,0,0,,0
401066,,,,,,0,0,0,0,,0
467749,,,,,,0,0,0,0,,0
930722,,,,,,0,0,0,0,,0
159340,,,,,,0,0,0,0,,0
776371,,,,,,0,0,0,0,,0
159655,,,,,,0,0,0,0,,0
159791,,,,,,0,0,0,0,,0
152228,,,,,,0,0,0,0,,0
399437,,,,,,0,0,0,0,,0
160742,,,,,,0,0,0,0,,0
474648,,,,,,0,0,0,0,,0
249303,,,,,,0,0,0,0,,0
314372,,,,,,0,0,0,0,,0
161436,,,,,,0,0,0,0,,0
161637,,,,,,0,0,0,0,,0
235881,,,,,,0,0,0,0,,0
753237,,,,,,0,0,0,0,,0
282766,,,,,,0,0,0,0,,0
489209,,,,,,0,0,0,0,,0
610339,,,,,,0,0,0,0,,0
687933,,,,,,0,0,0,0,,0
162265,,,,,,0,0,0,0,,0
352999,,,,,,0,0,0,0,,0
77698,,,,,,0,0,0,0,,0
162794,,,,,,0,0,0,0,,0
162943,,,,,,0,0,0,0,,0
163059,,,,,,0,0,0,0,,0
943827,,,,,,0,0,0,0,,0
163213,,,,,,0,0,0,0,,0
163435,,,,,,0,0,0,0,,0
167220,,,,,,0,0,0,0,,0
511041,,,,,,0,0,0,0,,0
163570,,,,,,0,0,0,0,,0
287350,,,,,,0,0,0,0,,0
163577,,,,,,0,0,0,0,,0
163977,,,,,,0,0,0,0,,0
165345,,,,,,0,0,0,0,,0
164175,,,,,,0,0,0,0,,0
648407,,,,,,0,0,0,0,,0
164189,,,,,,0,0,0,0,,0
164504,,,,,,0,0,0,0,,0
689367,,,,,,0,0,0,0,,0
608166,,,,,,0,0,0,0,,0
164686,,,,,,0,0,0,0,,0
633078,,,,,,0,0,0,0,,0
574057,,,,,,0,0,0,0,,0
165076,,,,,,0,0,0,0,,0
898275,,,,,,0,0,0,0,,0
165077,,,,,,0,0,0,0,,0
165117,,,,,,0,0,0,0,,0
165162,,,,,,0,0,0,0,,0
165354,,,,,,0,0,0,0,,0
165652,,,,,,0,0,0,0,,0
301404,,,,,,0,0,0,0,,0
392553,,,,,,0,0,0,0,,0
220946,,,,,,0,0,0,0,,0
248916,,,,,,0,0,0,0,,0
228714,,,,,,0,0,0,0,,0
166025,,,,,,0,0,0,0,,0
166033,,,,,,0,0,0,0,,0
258882,,,,,,0,0,0,0,,0
271113,,,,,,0,0,0,0,,0
449578,,,,,,0,0,0,0,,0
673486,,,,,,0,0,0,0,,0
944105,,,,,,0,0,0,0,,0
166291,,,,,,0,0,0,0,,0
262794,,,,,,0,0,0,0,,0
947563,,,,,,0,0,0,0,,0
166505,,,,,,0,0,0,0,,0
240923,,,,,,0,0,0,0,,0
166658,,,,,,0,0,0,0,,0
166767,,,,,,0,0,0,0,,0
167296,,,,,,0,0,0,0,,0
588112,,,,,,0,0,0,0,,0
167762,,,,,,0,0,0,0,,0
168110,,,,,,0,0,0,0,,0
168126,,,,,,0,0,0,0,,0
414745,,,,,,0,0,0,0,,0
168256,,,,,,0,0,0,0,,0
838414,,,,,,0,0,0,0,,0
169088,,,,,,0,0,0,0,,0
590265,,,,,,0,0,0,0,,0
169099,,,,,,0,0,0,0,,0
247545,,,,,,0,0,0,0,,0
169124,,,,,,0,0,0,0,,0
169189,,,,,,0,0,0,0,,0
169239,,,,,,0,0,0,0,,0
409670,,,,,,0,0,0,0,,0
169818,,,,,,0,0,0,0,,0
169856,,,,,,0,0,0,0,,0
352524,,,,,,0,0,0,0,,0
169948,,,,,,0,0,0,0,,0
170214,,,,,,0,0,0,0,,0
170758,,,,,,0,0,0,0,,0
487535,,,,,,0,0,0,0,,0
170879,,,,,,0,0,0,0,,0
282800,,,,,,0,0,0,0,,0
636394,,,,,,0,0,0,0,,0
850693,,,,,,0,0,0,0,,0
171015,,,,,,0,0,0,0,,0
489207,,,,,,0,0,0,0,,0
171220,,,,,,0,0,0,0,,0
824866,,,,,,0,0,0,0,,0
763341,,,,,,0,0,0,0,,0
171726,,,,,,0,0,0,0,,0
171854,,,,,,0,0,0,0,,0
171889,,,,,,0,0,0,0,,0
190235,,,,,,0,0,0,0,,0
171994,,,,,,0,0,0,0,,0
172205,,,,,,0,0,0,0,,0
172582,,,,,,0,0,0,0,,0
324646,,,,,,0,0,0,0,,0
475980,,,,,,0,0,0,0,,0
863102,,,,,,0,0,0,0,,0
212129,,,,,,0,0,0,0,,0
492663,,,,,,0,0,0,0,,0
758194,,,,,,0,0,0,0,,0
172770,,,,,,0,0,0,0,,0
173007,,,,,,0,0,0,0,,0
173647,,,,,,0,0,0,0,,0
174007,,,,,,0,0,0,0,,0
339905,,,,,,0,0,0,0,,0
174132,,,,,,0,0,0,0,,0
174198,,,,,,0,0,0,0,,0
174506,,,,,,0,0,0,0,,0
767129,,,,,,0,0,0,0,,0
958768,,,,,,0,0,0,0,,0
175025,,,,,,0,0,0,0,,0
771269,,,,,,0,0,0,0,,0
175049,,,,,,0,0,0,0,,0
170330,,,,,,0,0,0,0,,0
959775,,,,,,0,0,0,0,,0
175379,,,,,,0,0,0,0,,0
298225,,,,,,0,0,0,0,,0
781350,,,,,,0,0,0,0,,0
787702,,,,,,0,0,0,0,,0
175459,,,,,,0,0,0,0,,0
175525,,,,,,0,0,0,0,,0
221894,,,,,,0,0,0,0,,0
175538,,,,,,0,0,0,0,,0
646353,,,,,,0,0,0,0,,0
175579,,,,,,0,0,0,0,,0
261087,,,,,,0,0,0,0,,0
363100,,,,,,0,0,0,0,,0
786360,,,,,,0,0,0,0,,0
78242,,,,,,0,0,0,0,,0
639697,,,,,,0,0,0,0,,0
804706,,,,,,0,0,0,0,,0
175992,,,,,,0,0,0,0,,0
222974,,,,,,0,0,0,0,,0
654543,,,,,,0,0,0,0,,0
924780,,,,,,0,0,0,0,,0
324819,,,,,,0,0,0,0,,0
176083,,,,,,0,0,0,0,,0
176148,,,,,,0,0,0,0,,0
176256,,,,,,0,0,0,0,,0
176332,,,,,,0,0,0,0,,0
125528,,,,,,0,0,0,0,,0
797670,,,,,,0,0,0,0,,0
243812,,,,,,0,0,0,0,,0
411830,,,,,,0,0,0,0,,0
918600,,,,,,0,0,0,0,,0
948061,,,,,,0,0,0,0,,0
176360,,,,,,0,0,0,0,,0
176859,,,,,,0,0,0,0,,0
177117,,,,,,0,0,0,0,,0
177336,,,,,,0,0,0,0,,0
771792,,,,,,0,0,0,0,,0
177372,,,,,,0,0,0,0,,0
177588,,,,,,0,0,0,0,,0
685751,,,,,,0,0,0,0,,0
769876,,,,,,0,0,0,0,,0
177856,,,,,,0,0,0,0,,0
337119,,,,,,0,0,0,0,,0
177957,,,,,,0,0,0,0,,0
412134,,,,,,0,0,0,0,,0
1292549,,,,,,0,0,0,0,,0
178051,,,,,,0,0,0,0,,0
185810,,,,,,0,0,0,0,,0
611929,,,,,,0,0,0,0,,0
947576,,,,,,0,0,0,0,,0
784766,,,,,,0,0,0,0,,0
178143,,,,,,0,0,0,0,,0
943268,,,,,,0,0,0,0,,0
178345,,,,,,0,0,0,0,,0
178549,,,,,,0,0,0,0,,0
933809,,,,,,0,0,0,0,,0
178621,,,,,,0,0,0,0,,0
178645,,,,,,0,0,0,0,,0
142767,,,,,,0,0,0,0,,0
178654,,,,,,0,0,0,0,,0
216294,,,,,,0,0,0,0,,0
424302,,,,,,0,0,0,0,,0
491786,,,,,,0,0,0,0,,0
178750,,,,,,0,0,0,0,,0
178799,,,,,,0,0,0,0,,0
179105,,,,,,0,0,0,0,,0
179191,,,,,,0,0,0,0,,0
279141,,,,,,0,0,0,0,,0
179335,,,,,,0,0,0,0,,0
179636,,,,,,0,0,0,0,,0
179698,,,,,,0,0,0,0,,0
179714,,,,,,0,0,0,0,,0
180023,,,,,,0,0,0,0,,0
180503,,,,,,0,0,0,0,,0
180516,,,,,,0,0,0,0,,0
319945,,,,,,0,0,0,0,,0
524050,,,,,,0,0,0,0,,0
230784,,,,,,0,0,0,0,,0
800332,,,,,,0,0,0,0,,0
823482,,,,,,0,0,0,0,,0
893111,,,,,,0,0,0,0,,0
181719,,,,,,0,0,0,0,,0
181817,,,,,,0,0,0,0,,0
182302,,,,,,0,0,0,0,,0
370703,,,,,,0,0,0,0,,0
785357,,,,,,0,0,0,0,,0
516202,,,,,,0,0,0,0,,0
532487,,,,,,0,0,0,0,,0
183311,,,,,,0,0,0,0,,0
183699,,,,,,0,0,0,0,,0
183777,,,,,,0,0,0,0,,0
187162,,,,,,0,0,0,0,,0
834466,,,,,,0,0,0,0,,0
184199,,,,,,0,0,0,0,,0
791480,,,,,,0,0,0,0,,0
837985,,,,,,0,0,0,0,,0
184208,,,,,,0,0,0,0,,0
825387,,,,,,0,0,0,0,,0
184406,,,,,,0,0,0,0,,0
184451,,,,,,0,0,0,0,,0
184471,,,,,,0,0,0,0,,0
329883,,,,,,0,0,0,0,,0
185155,,,,,,0,0,0,0,,0
185383,,,,,,0,0,0,0,,0
798113,,,,,,0,0,0,0,,0
308762,,,,,,0,0,0,0,,0
185440,,,,,,0,0,0,0,,0
185543,,,,,,0,0,0,0,,0
185591,,,,,,0,0,0,0,,0
846092,,,,,,0,0,0,0,,0
849246,,,,,,0,0,0,0,,0
185617,,,,,,0,0,0,0,,0
185669,,,,,,0,0,0,0,,0
185999,,,,,,0,0,0,0,,0
186096,,,,,,0,0,0,0,,0
186390,,,,,,0,0,0,0,,0
186440,,,,,,0,0,0,0,,0
668127,,,,,,0,0,0,0,,0
186481,,,,,,0,0,0,0,,0
187172,,,,,,0,0,0,0,,0
756772,,,,,,0,0,0,0,,0
187422,,,,,,0,0,0,0,,0
636106,,,,,,0,0,0,0,,0
264350,,,,,,0,0,0,0,,0
188206,,,,,,0,0,0,0,,0
188261,,,,,,0,0,0,0,,0
67539,,,,,,0,0,0,0,,0
636382,,,,,,0,0,0,0,,0
848572,,,,,,0,0,0,0,,0
188467,,,,,,0,0,0,0,,0
188697,,,,,,0,0,0,0,,0
188809,,,,,,0,0,0,0,,0
189229,,,,,,0,0,0,0,,0
366889,,,,,,0,0,0,0,,0
673360,,,,,,0,0,0,0,,0
954646,,,,,,0,0,0,0,,0
189831,,,,,,0,0,0,0,,0
189848,,,,,,0,0,0,0,,0
945269,,,,,,0,0,0,0,,0
759668,,,,,,0,0,0,0,,0
190843,,,,,,0,0,0,0,,0
684920,,,,,,0,0,0,0,,0
401166,,,,,,0,0,0,0,,0
191070,,,,,,0,0,0,0,,0
191175,,,,,,0,0,0,0,,0
505047,,,,,,0,0,0,0,,0
776301,,,,,,0,0,0,0,,0
191983,,,,,,0,0,0,0,,0
193802,,,,,,0,0,0,0,,0
192840,,,,,,0,0,0,0,,0
193305,,,,,,0,0,0,0,,0
193444,,,,,,0,0,0,0,,0
193594,,,,,,0,0,0,0,,0
194008,,,,,,0,0,0,0,,0
194063,,,,,,0,0,0,0,,0
194246,,,,,,0,0,0,0,,0
194743,,,,,,0,0,0,0,,0
249420,,,,,,0,0,0,0,,0
195305,,,,,,0,0,0,0,,0
16448,,,,,,0,0,0,0,,0
195373,,,,,,0,0,0,0,,0
195634,,,,,,0,0,0,0,,0
202187,,,,,,0,0,0,0,,0
196200,,,,,,0,0,0,0,,0
196254,,,,,,0,0,0,0,,0
196544,,,,,,0,0,0,0,,0
144349,,,,,,0,0,0,0,,0
196976,,,,,,0,0,0,0,,0
686577,,,,,,0,0,0,0,,0
216348,,,,,,0,0,0,0,,0
220312,,,,,,0,0,0,0,,0
267411,,,,,,0,0,0,0,,0
274520,,,,,,0,0,0,0,,0
300659,,,,,,0,0,0,0,,0
197475,,,,,,0,0,0,0,,0
197582,,,,,,0,0,0,0,,0
197757,,,,,,0,0,0,0,,0
807028,,,,,,0,0,0,0,,0
198302,,,,,,0,0,0,0,,0
198426,,,,,,0,0,0,0,,0
198922,,,,,,0,0,0,0,,0
199089,,,,,,0,0,0,0,,0
199194,,,,,,0,0,0,0,,0
199917,,,,,,0,0,0,0,,0
200322,,,,,,0,0,0,0,,0
200777,,,,,,0,0,0,0,,0
201593,,,,,,0,0,0,0,,0
201668,,,,,,0,0,0,0,,0
988655,,,,,,0,0,0,0,,0
882950,,,,,,0,0,0,0,,0
201716,,,,,,0,0,0,0,,0
212200,,,,,,0,0,0,0,,0
201958,,,,,,0,0,0,0,,0
201983,,,,,,0,0,0,0,,0
792018,,,,,,0,0,0,0,,0
202084,,,,,,0,0,0,0,,0
202089,,,,,,0,0,0,0,,0
202162,,,,,,0,0,0,0,,0
796736,,,,,,0,0,0,0,,0
655273,,,,,,0,0,0,0,,0
203592,,,,,,0,0,0,0,,0
929776,,,,,,0,0,0,0,,0
830028,,,,,,0,0,0,0,,0
203764,,,,,,0,0,0,0,,0
203765,,,,,,0,0,0,0,,0
204847,,,,,,0,0,0,0,,0
204850,,,,,,0,0,0,0,,0
205442,,,,,,0,0,0,0,,0
575379,,,,,,0,0,0,0,,0
205627,,,,,,0,0,0,0,,0
205838,,,,,,0,0,0,0,,0
255347,,,,,,0,0,0,0,,0
420504,,,,,,0,0,0,0,,0
957340,,,,,,0,0,0,0,,0
621959,,,,,,0,0,0,0,,0
205959,,,,,,0,0,0,0,,0
696668,,,,,,0,0,0,0,,0
801615,,,,,,0,0,0,0,,0
206167,,,,,,0,0,0,0,,0
206465,,,,,,0,0,0,0,,0
743760,,,,,,0,0,0,0,,0
206538,,,,,,0,0,0,0,,0
206668,,,,,,0,0,0,0,,0
477954,,,,,,0,0,0,0,,0
207290,,,,,,0,0,0,0,,0
207360,,,,,,0,0,0,0,,0
306446,,,,,,0,0,0,0,,0
806507,,,,,,0,0,0,0,,0
296815,,,,,,0,0,0,0,,0
208893,,,,,,0,0,0,0,,0
391003,,,,,,0,0,0,0,,0
768231,,,,,,0,0,0,0,,0
946563,,,,,,0,0,0,0,,0
208997,,,,,,0,0,0,0,,0
209019,,,,,,0,0,0,0,,0
120615,,,,,,0,0,0,0,,0
210142,,,,,,0,0,0,0,,0
601079,,,,,,0,0,0,0,,0
210143,,,,,,0,0,0,0,,0
210276,,,,,,0,0,0,0,,0
121157,,,,,,0,0,0,0,,0
738674,,,,,,0,0,0,0,,0
210830,,,,,,0,0,0,0,,0
253734,,,,,,0,0,0,0,,0
258741,,,,,,0,0,0,0,,0
314505,,,,,,0,0,0,0,,0
211146,,,,,,0,0,0,0,,0
256575,,,,,,0,0,0,0,,0
211570,,,,,,0,0,0,0,,0
211578,,,,,,0,0,0,0,,0
255210,,,,,,0,0,0,0,,0
392299,,,,,,0,0,0,0,,0
884686,,,,,,0,0,0,0,,0
212006,,,,,,0,0,0,0,,0
502351,,,,,,0,0,0,0,,0
674163,,,,,,0,0,0,0,,0
213510,,,,,,0,0,0,0,,0
213561,,,,,,0,0,0,0,,0
216986,,,,,,0,0,0,0,,0
302774,,,,,,0,0,0,0,,0
304102,,,,,,0,0,0,0,,0
341652,,,,,,0,0,0,0,,0
214383,,,,,,0,0,0,0,,0
214580,,,,,,0,0,0,0,,0
335302,,,,,,0,0,0,0,,0
863774,,,,,,0,0,0,0,,0
808212,,,,,,0,0,0,0,,0
215296,,,,,,0,0,0,0,,0
254215,,,,,,0,0,0,0,,0
280960,,,,,,0,0,0,0,,0
381371,,,,,,0,0,0,0,,0
215513,,,,,,0,0,0,0,,0
1606776,,,,,,0,0,0,0,,0
215997,,,,,,0,0,0,0,,0
216586,,,,,,0,0,0,0,,0
217344,,,,,,0,0,0,0,,0
166383,,,,,,0,0,0,0,,0
217641,,,,,,0,0,0,0,,0
660053,,,,,,0,0,0,0,,0
775323,,,,,,0,0,0,0,,0
217792,,,,,,0,0,0,0,,0
217963,,,,,,0,0,0,0,,0
217994,,,,,,0,0,0,0,,0
838875,,,,,,0,0,0,0,,0
218473,,,,,,0,0,0,0,,0
574143,,,,,,0,0,0,0,,0
218709,,,,,,0,0,0,0,,0
897783,,,,,,0,0,0,0,,0
352294,,,,,,0,0,0,0,,0
380259,,,,,,0,0,0,0,,0
781732,,,,,,0,0,0,0,,0
219287,,,,,,0,0,0,0,,0
219428,,,,,,0,0,0,0,,0
219655,,,,,,0,0,0,0,,0
300035,,,,,,0,0,0,0,,0
220024,,,,,,0,0,0,0,,0
220403,,,,,,0,0,0,0,,0
221059,,,,,,0,0,0,0,,0
221426,,,,,,0,0,0,0,,0
221445,,,,,,0,0,0,0,,0
221660,,,,,,0,0,0,0,,0
221803,,,,,,0,0,0,0,,0
222153,,,,,,0,0,0,0,,0
222387,,,,,,0,0,0,0,,0
222601,,,,,,0,0,0,0,,0
222748,,,,,,0,0,0,0,,0
222959,,,,,,0,0,0,0,,0
116087,,,,,,0,0,0,0,,0
223523,,,,,,0,0,0,0,,0
400279,,,,,,0,0,0,0,,0
223683,,,,,,0,0,0,0,,0
223861,,,,,,0,0,0,0,,0
224345,,,,,,0,0,0,0,,0
927650,,,,,,0,0,0,0,,0
224925,,,,,,0,0,0,0,,0
225607,,,,,,0,0,0,0,,0
225690,,,,,,0,0,0,0,,0
245133,,,,,,0,0,0,0,,0
245292,,,,,,0,0,0,0,,0
225754,,,,,,0,0,0,0,,0
225944,,,,,,0,0,0,0,,0
852842,,,,,,0,0,0,0,,0
761064,,,,,,0,0,0,0,,0
226420,,,,,,0,0,0,0,,0
226556,,,,,,0,0,0,0,,0
771470,,,,,,0,0,0,0,,0
226908,,,,,,0,0,0,0,,0
644880,,,,,,0,0,0,0,,0
752673,,,,,,0,0,0,0,,0
227697,,,,,,0,0,0,0,,0
950441,,,,,,0,0,0,0,,0
227708,,,,,,0,0,0,0,,0
228058,,,,,,0,0,0,0,,0
504169,,,,,,0,0,0,0,,0
511029,,,,,,0,0,0,0,,0
765900,,,,,,0,0,0,0,,0
228180,,,,,,0,0,0,0,,0
65094,,,,,,0,0,0,0,,0
228371,,,,,,0,0,0,0,,0
828507,,,,,,0,0,0,0,,0
228889,,,,,,0,0,0,0,,0
230105,,,,,,0,0,0,0,,0
230111,,,,,,0,0,0,0,,0
230244,,,,,,0,0,0,0,,0
230297,,,,,,0,0,0,0,,0
597875,,,,,,0,0,0,0,,0
230845,,,,,,0,0,0,0,,0
230886,,,,,,0,0,0,0,,0
230963,,,,,,0,0,0,0,,0
231013,,,,,,0,0,0,0,,0
231225,,,,,,0,0,0,0,,0
231342,,,,,,0,0,0,0,,0
231397,,,,,,0,0,0,0,,0
232598,,,,,,0,0,0,0,,0
775406,,,,,,0,0,0,0,,0
233136,,,,,,0,0,0,0,,0
551465,,,,,,0,0,0,0,,0
621423,,,,,,0,0,0,0,,0
808336,,,,,,0,0,0,0,,0
951375,,,,,,0,0,0,0,,0
233147,,,,,,0,0,0,0,,0
290853,,,,,,0,0,0,0,,0
233300,,,,,,0,0,0,0,,0
1233067,,,,,,0,0,0,0,,0
234192,,,,,,0,0,0,0,,0
98278,,,,,,0,0,0,0,,0
234374,,,,,,0,0,0,0,,0
269390,,,,,,0,0,0,0,,0
751623,,,,,,0,0,0,0,,0
620578,,,,,,0,0,0,0,,0
237668,,,,,,0,0,0,0,,0
241004,,,,,,0,0,0,0,,0
237773,,,,,,0,0,0,0,,0
769109,,,,,,0,0,0,0,,0
287092,,,,,,0,0,0,0,,0
238245,,,,,,0,0,0,0,,0
238686,,,,,,0,0,0,0,,0
524522,,,,,,0,0,0,0,,0
649435,,,,,,0,0,0,0,,0
238968,,,,,,0,0,0,0,,0
480472,,,,,,0,0,0,0,,0
567374,,,,,,0,0,0,0,,0
296802,,,,,,0,0,0,0,,0
926237,,,,,,0,0,0,0,,0
936095,,,,,,0,0,0,0,,0
790078,,,,,,0,0,0,0,,0
240009,,,,,,0,0,0,0,,0
99198,,,,,,0,0,0,0,,0
763551,,,,,,0,0,0,0,,0
279097,,,,,,0,0,0,0,,0
783909,,,,,,0,0,0,0,,0
240267,,,,,,0,0,0,0,,0
326096,,,,,,0,0,0,0,,0
742166,,,,,,0,0,0,0,,0
240503,,,,,,0,0,0,0,,0
241635,,,,,,0,0,0,0,,0
241650,,,,,,0,0,0,0,,0
242473,,,,,,0,0,0,0,,0
242578,,,,,,0,0,0,0,,0
852810,,,,,,0,0,0,0,,0
242949,,,,,,0,0,0,0,,0
855780,,,,,,0,0,0,0,,0
491802,,,,,,0,0,0,0,,0
762177,,,,,,0,0,0,0,,0
243012,,,,,,0,0,0,0,,0
243238,,,,,,0,0,0,0,,0
243418,,,,,,0,0,0,0,,0
746387,,,,,,0,0,0,0,,0
244048,,,,,,0,0,0,0,,0
244608,,,,,,0,0,0,0,,0
511773,,,,,,0,0,0,0,,0
950571,,,,,,0,0,0,0,,0
245250,,,,,,0,0,0,0,,0
426564,,,,,,0,0,0,0,,0
487534,,,,,,0,0,0,0,,0
651796,,,,,,0,0,0,0,,0
674161,,,,,,0,0,0,0,,0
737886,,,,,,0,0,0,0,,0
753507,,,,,,0,0,0,0,,0
796439,,,,,,0,0,0,0,,0
245513,,,,,,0,0,0,0,,0
245534,,,,,,0,0,0,0,,0
765435,,,,,,0,0,0,0,,0
246032,,,,,,0,0,0,0,,0
246127,,,,,,0,0,0,0,,0
246169,,,,,,0,0,0,0,,0
300583,,,,,,0,0,0,0,,0
246487,,,,,,0,0,0,0,,0
247065,,,,,,0,0,0,0,,0
247699,,,,,,0,0,0,0,,0
247824,,,,,,0,0,0,0,,0
118128,,,,,,0,0,0,0,,0
247963,,,,,,0,0,0,0,,0
248452,,,,,,0,0,0,0,,0
248920,,,,,,0,0,0,0,,0
249444,,,,,,0,0,0,0,,0
831708,,,,,,0,0,0,0,,0
833631,,,,,,0,0,0,0,,0
249528,,,,,,0,0,0,0,,0
250798,,,,,,0,0,0,0,,0
250976,,,,,,0,0,0,0,,0
251206,,,,,,0,0,0,0,,0
251210,,,,,,0,0,0,0,,0
251437,,,,,,0,0,0,0,,0
251851,,,,,,0,0,0,0,,0
663455,,,,,,0,0,0,0,,0
252026,,,,,,0,0,0,0,,0
263852,,,,,,0,0,0,0,,0
252315,,,,,,0,0,0,0,,0
252495,,,,,,0,0,0,0,,0
781399,,,,,,0,0,0,0,,0
252509,,,,,,0,0,0,0,,0
252513,,,,,,0,0,0,0,,0
253076,,,,,,0,0,0,0,,0
253137,,,,,,0,0,0,0,,0
253296,,,,,,0,0,0,0,,0
253397,,,,,,0,0,0,0,,0
253408,,,,,,0,0,0,0,,0
253657,,,,,,0,0,0,0,,0
287407,,,,,,0,0,0,0,,0
673933,,,,,,0,0,0,0,,0
933898,,,,,,0,0,0,0,,0
276381,,,,,,0,0,0,0,,0
253914,,,,,,0,0,0,0,,0
254083,,,,,,0,0,0,0,,0
540010,,,,,,0,0,0,0,,0
254411,,,,,,0,0,0,0,,0
316611,,,,,,0,0,0,0,,0
574102,,,,,,0,0,0,0,,0
254827,,,,,,0,0,0,0,,0
254972,,,,,,0,0,0,0,,0
255051,,,,,,0,0,0,0,,0
568368,,,,,,0,0,0,0,,0
255268,,,,,,0,0,0,0,,0
255377,,,,,,0,0,0,0,,0
255576,,,,,,0,0,0,0,,0
614982,,,,,,0,0,0,0,,0
813485,,,,,,0,0,0,0,,0
256482,,,,,,0,0,0,0,,0
256528,,,,,,0,0,0,0,,0
256557,,,,,,0,0,0,0,,0
256951,,,,,,0,0,0,0,,0
256974,,,,,,0,0,0,0,,0
380235,,,,,,0,0,0,0,,0
257160,,,,,,0,0,0,0,,0
257364,,,,,,0,0,0,0,,0
257787,,,,,,0,0,0,0,,0
580058,,,,,,0,0,0,0,,0
258000,,,,,,0,0,0,0,,0
373592,,,,,,0,0,0,0,,0
662797,,,,,,0,0,0,0,,0
258514,,,,,,0,0,0,0,,0
258567,,,,,,0,0,0,0,,0
258947,,,,,,0,0,0,0,,0
828740,,,,,,0,0,0,0,,0
828756,,,,,,0,0,0,0,,0
260007,,,,,,0,0,0,0,,0
669303,,,,,,0,0,0,0,,0
260384,,,,,,0,0,0,0,,0
261106,,,,,,0,0,0,0,,0
261332,,,,,,0,0,0,0,,0
639789,,,,,,0,0,0,0,,0
261623,,,,,,0,0,0,0,,0
919846,,,,,,0,0,0,0,,0
263271,,,,,,0,0,0,0,,0
168993,,,,,,0,0,0,0,,0
263995,,,,,,0,0,0,0,,0
264430,,,,,,0,0,0,0,,0
264499,,,,,,0,0,0,0,,0
264617,,,,,,0,0,0,0,,0
266063,,,,,,0,0,0,0,,0
1055285,,,,,,0,0,0,0,,0
266129,,,,,,0,0,0,0,,0
333447,,,,,,0,0,0,0,,0
266151,,,,,,0,0,0,0,,0
322279,,,,,,0,0,0,0,,0
354189,,,,,,0,0,0,0,,0
266503,,,,,,0,0,0,0,,0
268700,,,,,,0,0,0,0,,0
647834,,,,,,0,0,0,0,,0
931567,,,,,,0,0,0,0,,0
270060,,,,,,0,0,0,0,,0
270243,,,,,,0,0,0,0,,0
807068,,,,,,0,0,0,0,,0
270770,,,,,,0,0,0,0,,0
59699,,,,,,0,0,0,0,,0
272563,,,,,,0,0,0,0,,0
272713,,,,,,0,0,0,0,,0
273105,,,,,,0,0,0,0,,0
40695,,,,,,0,0,0,0,,0
369389,,,,,,0,0,0,0,,0
274637,,,,,,0,0,0,0,,0
274822,,,,,,0,0,0,0,,0
275335,,,,,,0,0,0,0,,0
51740,,,,,,0,0,0,0,,0
333539,,,,,,0,0,0,0,,0
672269,,,,,,0,0,0,0,,0
851639,,,,,,0,0,0,0,,0
861757,,,,,,0,0,0,0,,0
293897,,,,,,0,0,0,0,,0
795841,,,,,,0,0,0,0,,0
3099573,,,,,,0,0,0,0,,0
276626,,,,,,0,0,0,0,,0
276917,,,,,,0,0,0,0,,0
277059,,,,,,0,0,0,0,,0
459616,,,,,,0,0,0,0,,0
585896,,,,,,0,0,0,0,,0
1006765,,,,,,0,0,0,0,,0
277496,,,,,,0,0,0,0,,0
277572,,,,,,0,0,0,0,,0
277764,,,,,,0,0,0,0,,0
278644,,,,,,0,0,0,0,,0
279308,,,,,,0,0,0,0,,0
279315,,,,,,0,0,0,0,,0
279395,,,,,,0,0,0,0,,0
280692,,,,,,0,0,0,0,,0
280897,,,,,,0,0,0,0,,0
281225,,,,,,0,0,0,0,,0
281953,,,,,,0,0,0,0,,0
282752,,,,,,0,0,0,0,,0
11028,Scotty McCreery,,,,Country,0,0,0,0,2702854,0
282912,,,,,,0,0,0,0,,0
283015,,,,,,0,0,0,0,,0
283335,,,,,,0,0,0,0,,0
284207,,,,,,0,0,0,0,,0
284546,,,,,,0,0,0,0,,0
285232,,,,,,0,0,0,0,,0
285693,,,,,,0,0,0,0,,0
286092,,,,,,0,0,0,0,,0
650525,,,,,,0,0,0,0,,0
108446,,,,,,0,0,0,0,,0
286439,,,,,,0,0,0,0,,0
894831,,,,,,0,0,0,0,,0
286518,,,,,,0,0,0,0,,0
286530,,,,,,0,0,0,0,,0
286572,,,,,,0,0,0,0,,0
199090,,,,,,0,0,0,0,,0
951374,,,,,,0,0,0,0,,0
286639,,,,,,0,0,0,0,,0
679219,,,,,,0,0,0,0,,0
341672,,,,,,0,0,0,0,,0
956268,,,,,,0,0,0,0,,0
